"QKEY","INTERVIEW_START_W55","INTERVIEW_END_W55","LANG_W55","DEVICE_TYPE_W55","FORM_W55","ENV2_a_W55","ENV2_b_W55","ENV2_c_W55","ENV2_d_W55","ENV2_e_W55","ENV2_f_W55","EN1F1_W55","ENV4_W55","EN1F2_W55","ENV5_a_W55","ENV5_b_W55","ENV5_c_W55","ENV5_d_W55","ENV17_W55","EN6F1_a_W55","EN6F1_b_W55","EN6F1_c_W55","EN6F1_d_W55","EN6F1_e_W55","EN6F1count_W55","EN6F2_a_W55","EN6F2_b_W55","EN6F2_c_W55","EN6F2_d_W55","EN6F2_e_W55","ENVIR8_a_W55","ENVIR8_b_W55","ENVIR8_c_W55","ENVIR8_d_W55","ENVIR8_e_W55","EN7_W55","EN8_W55","CLIM5_W55","CLIM6_W55","CLIM9F1_a_W55","CLIM9F1_b_W55","CLIM9F2_W55","CLIM10_a_W55","CLIM10_b_W55","CLIM10_c_W55","CLIM10_d_W55","CLIM10_e_W55","CLIM10_f_W55","CLIM10_g_W55","VAC1A_W55","VAC1B_W55","BIO33_a_W55","BIO33_b_W55","BIO34_W55","BIO35_W55","GM1_W55","GM2_W55","GM3_W55","FUD32_W55","FUD33A_W55","FUD33B_W55","FUD37_a_W55","FUD37_b_W55","FUD37_c_W55","FUD37_d_W55","PERS1_W55","PERS2_W55","PERS3_W55","PERS4_W55","PERS5_W55","PERS6_W55","PERS7_W55","PERS8_W55","PERS9_W55","PERS10_W55","PERS11_W55","PERS12_W55","SATIS_W55","EMTREP_a_W55","EMTREP_b_W55","EMTREP_c_W55","EMTREP_d_W55","EMTDEM_a_W55","EMTDEM_b_W55","EMTDEM_c_W55","EMTDEM_d_W55","IMPEACHEARD_W55","IMPEACHAPP_W55","IMPEACHREM_W55","IMPCONFREP_W55","IMPCONFDEM_W55","IMPKNOW_W55","F_METRO","F_CREGION","F_CDIVISION","F_AGECAT","F_SEX","F_EDUCCAT","F_EDUCCAT2","F_HISP","F_RACECMB","F_RACETHN","F_NATIVITY","F_CITIZEN","F_MARITAL","F_RELIG","F_BORN","F_ATTEND","F_RELCOM3CAT","F_PARTY_FINAL","F_PARTYLN_FINAL","F_PARTYSUM_FINAL","F_INCOME","F_INCOME_RECODE","F_REG","F_IDEO","F_ACSWEB","F_VOLSUM","IMPEACHT_W53","WEIGHT_W53_W55","WEIGHT_W55"
201801104920,2019-10-04 23:34:00,2019-10-04 23:44:00,1,3,2,1,1,1,2,1,2,NA,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,3,2,2,3,2,3,3,1,1,1,3,1,2,2,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,1,99,NA,NA,NA,2,3,NA,3,3,3,3,3,1,2,2,2,4,4,4,2,2,2,4,1,2,2,1,1,1,1,2,2,1,2,4,1,4,2,1,3,5,4,1,2,3,2,1,1,1,1,1,1,1,2,1,3,1,1,6,2,1,1,1,2,4,0.956296091875335,0.970081022722297
201801104959,2019-10-03 21:54:00,2019-10-03 22:10:00,1,3,2,2,2,2,1,2,1,NA,1,1,2,1,1,1,1,NA,NA,NA,NA,NA,0,2,1,2,1,1,2,2,2,2,2,1,2,1,1,NA,NA,1,1,1,1,1,1,1,1,NA,NA,3,2,1,2,NA,NA,NA,2,8,3,2,2,2,2,3,1,3,4,5,1,1,5,1,3,5,3,2,1,1,2,99,1,1,2,2,1,1,2,3,3,3,1,3,5,4,1,3,2,2,1,1,1,1,4,1,2,2,1,3,1,1,2,3,1,3,0,1,3,0.570738249788808,0.581208429473555
201801105110,2019-10-10 14:19:59,2019-10-10 14:34:00,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,2,1,1,1,1,4,NA,NA,NA,NA,NA,3,2,3,2,3,2,2,3,2,2,2,NA,1,2,2,1,1,2,2,2,1,NA,NA,1,2,2,2,2,NA,NA,NA,2,2,1,1,2,4,4,3,2,3,4,3,3,3,2,3,1,1,2,1,1,1,1,2,2,1,2,3,2,4,2,1,3,5,3,2,2,3,2,1,1,1,1,1,1,1,1,1,1,NA,1,9,1,1,2,1,1,4,0.538695750360611,0.540676721072566
201801105264,2019-10-05 16:16:00,2019-10-05 16:26:00,1,1,1,2,2,2,1,2,1,1,1,NA,1,1,1,1,2,1,1,2,1,2,3,NA,NA,NA,NA,NA,2,2,2,2,2,1,3,3,1,1,2,NA,1,1,1,1,1,1,1,3,1,NA,NA,1,2,1,1,1,NA,NA,NA,1,4,3,1,4,4,5,3,2,2,1,3,2,4,1,5,2,1,1,2,2,1,2,1,2,1,1,1,4,3,2,1,3,5,4,2,1,6,2,1,1,1,1,1,10,NA,5,2,2,NA,2,9,1,1,5,1,1,3,0.746654845669031,0.725692231409687
201801105376,2019-10-07 16:09:00,2019-10-07 16:15:00,1,1,1,1,2,2,1,1,1,1,3,NA,NA,NA,NA,NA,2,1,2,1,2,1,3,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,1,1,1,2,NA,1,1,1,2,2,2,2,1,2,NA,NA,2,1,2,1,2,NA,NA,NA,3,1,1,2,2,5,4,4,4,4,4,2,1,3,3,1,2,1,1,1,2,1,1,1,1,2,1,1,4,2,2,1,3,5,2,2,1,6,2,2,2,1,1,1,1,1,3,2,2,NA,2,7,1,1,4,1,1,1,0.531571878944131,0.533993212480667
201801105613,2019-10-07 15:39:00,2019-10-07 15:48:00,1,1,2,2,2,2,1,2,1,NA,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,0,3,2,1,1,1,2,2,2,2,2,1,3,1,1,NA,NA,2,1,1,2,2,1,1,1,NA,NA,4,1,1,2,NA,NA,NA,2,2,NA,2,1,1,2,1,5,1,1,5,1,5,3,5,1,4,5,1,2,2,2,2,2,2,2,2,1,1,2,3,3,3,1,3,5,2,1,1,6,2,1,1,1,1,1,1,2,6,3,3,1,1,9,1,2,4,1,2,1,1.40904923175909,1.36077609612354
201801105864,2019-10-05 18:03:00,2019-10-05 18:15:00,1,1,2,1,2,1,1,2,1,NA,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,2,2,2,2,2,1,1,1,1,NA,NA,1,1,1,1,2,1,99,1,NA,NA,4,4,1,1,NA,NA,NA,2,8,3,2,3,3,2,3,3,5,1,2,3,2,4,3,1,2,3,2,1,1,2,2,2,2,1,1,1,1,1,4,1,2,1,3,5,3,1,3,2,2,2,2,1,1,6,12,NA,5,2,2,NA,2,1,3,1,5,1,1,1,0.950364058743146,1.01331145793756
201801105891,2019-10-03 21:11:00,2019-10-03 21:24:00,1,2,2,1,1,2,1,1,1,NA,3,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,2,1,1,1,1,2,2,2,2,2,2,2,3,1,NA,NA,2,1,1,1,2,1,1,1,NA,NA,5,1,1,2,NA,NA,NA,2,3,NA,2,3,3,2,2,4,4,2,4,4,3,2,4,2,4,3,2,1,1,2,2,1,1,2,2,2,1,1,4,4,2,1,3,5,4,1,1,5,2,1,1,1,1,1,1,1,2,1,3,2,2,7,1,1,3,1,2,3,0.921404552324459,1.00327701115647
201801106209,2019-10-05 12:36:59,2019-10-05 13:06:00,1,3,1,2,2,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,2,4,NA,NA,NA,NA,NA,2,3,2,3,3,3,4,2,2,2,2,NA,2,2,2,2,2,2,2,1,1,NA,NA,1,1,1,2,1,NA,NA,NA,1,4,4,1,4,1,3,2,4,1,5,5,4,2,3,3,2,2,2,1,1,1,1,2,2,1,2,3,2,4,2,1,3,5,4,2,1,5,2,1,1,1,1,1,10,NA,5,3,1,NA,1,6,2,1,1,1,2,4,1.6463179048276,1.59736757925126
201801106366,2019-10-06 22:40:00,2019-10-06 22:45:00,1,3,2,1,1,1,1,1,1,NA,1,2,1,2,1,2,1,NA,NA,NA,NA,NA,0,3,2,2,2,2,3,3,3,3,3,2,1,2,2,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,2,NA,NA,NA,2,3,NA,1,3,3,1,1,4,4,2,5,4,4,4,4,4,4,2,1,1,1,2,2,1,1,2,2,1,2,4,3,4,2,1,3,5,2,1,2,3,2,1,1,1,1,1,12,NA,6,3,1,NA,1,7,1,3,2,1,2,4,2.58358982828297,2.33479357788819
201801106467,2019-10-06 22:13:00,2019-10-06 22:20:59,1,3,2,2,1,1,1,1,1,NA,3,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,1,1,1,1,1,2,2,2,2,2,2,2,3,3,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,NA,NA,NA,2,2,NA,2,2,2,2,3,3,4,4,3,4,3,4,3,2,4,3,1,1,2,1,1,1,2,1,1,2,2,4,2,3,2,1,3,5,2,2,3,2,2,1,1,1,1,3,1,2,4,2,3,1,1,4,2,1,3,NA,1,NA,NA,0.482361600035074
201801106565,2019-10-04 21:48:00,2019-10-04 21:56:00,1,3,2,1,1,2,1,1,1,NA,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,2,2,2,2,3,2,2,2,3,NA,NA,2,1,1,2,2,2,2,2,NA,NA,5,1,1,2,NA,NA,NA,1,2,NA,2,1,1,2,2,5,4,1,2,4,3,2,1,2,3,5,1,2,2,1,1,1,1,2,2,1,2,4,1,4,2,1,3,5,2,1,1,5,2,1,1,1,1,4,9,NA,6,3,3,1,1,9,1,1,3,1,1,4,0.486887427201871,0.498098072615394
201801106569,2019-10-09 15:14:00,2019-10-09 15:21:00,1,1,1,2,2,1,1,1,2,1,3,NA,NA,NA,NA,NA,3,2,2,1,1,1,3,NA,NA,NA,NA,NA,2,2,2,2,3,2,2,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,1,2,1,1,1,NA,NA,NA,1,3,3,3,1,5,4,3,1,1,2,5,2,2,2,2,1,2,2,1,1,2,2,2,2,3,1,2,3,3,3,1,3,5,1,2,1,5,2,1,1,1,1,6,1,2,5,3,1,NA,1,7,1,3,2,1,1,4,0.418282116983694,0.428692922711419
201801106624,2019-10-04 23:12:00,2019-10-05 00:49:59,1,3,1,2,2,2,2,1,2,1,3,NA,NA,NA,NA,NA,2,1,2,1,1,1,4,NA,NA,NA,NA,NA,2,2,2,2,2,1,1,3,2,1,1,NA,1,1,1,1,1,1,2,2,2,NA,NA,2,1,2,2,2,NA,NA,NA,3,1,2,3,5,5,5,3,3,3,3,3,5,5,5,5,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,3,5,2,2,3,2,2,2,2,1,1,1,12,NA,4,2,2,NA,2,2,3,1,3,1,1,2,1.02137660649291,1.01707988684929
201801106644,2019-10-07 15:04:59,2019-10-07 15:11:00,1,1,1,2,1,2,1,2,1,1,3,NA,NA,NA,NA,NA,2,1,2,2,1,2,2,NA,NA,NA,NA,NA,2,2,2,2,2,1,2,1,1,2,2,NA,1,1,1,1,1,1,1,3,1,NA,NA,1,2,2,2,1,NA,NA,NA,1,4,4,1,3,4,2,3,3,3,3,4,5,3,3,4,2,1,1,2,2,2,2,1,2,1,1,1,3,2,2,1,3,5,2,2,1,5,2,1,1,1,1,2,12,NA,5,3,2,NA,2,7,1,1,5,1,2,1,0.939771564710062,0.92011452209615
201801106701,2019-10-04 17:27:00,2019-10-04 17:34:59,1,1,2,2,1,2,1,2,1,NA,1,1,1,1,2,2,1,NA,NA,NA,NA,NA,0,2,1,1,1,1,2,2,2,2,2,1,3,1,1,NA,NA,2,2,2,1,1,2,2,2,NA,NA,5,1,1,2,NA,NA,NA,1,2,NA,3,1,1,3,4,4,1,3,3,2,3,1,2,2,4,5,2,1,1,2,2,1,2,1,1,1,1,1,4,1,2,1,3,5,3,1,2,3,2,99,9,1,1,6,9,NA,6,3,4,2,2,2,3,1,5,1,2,1,0.686934670877122,0.755991813636593
201801106737,2019-10-04 23:19:00,2019-10-04 23:30:00,1,1,1,2,2,2,1,2,1,1,3,NA,NA,NA,NA,NA,2,1,1,1,2,1,4,NA,NA,NA,NA,NA,2,2,2,2,2,1,2,1,1,1,2,NA,1,1,1,2,2,1,2,3,1,NA,NA,1,2,3,1,3,NA,NA,NA,2,3,4,2,3,3,3,3,4,4,2,4,4,3,4,3,2,1,1,2,2,2,2,1,1,1,1,1,3,1,2,1,3,5,4,2,3,2,2,1,1,1,1,3,1,2,3,2,2,NA,2,99,99,1,3,1,2,2,0.503133282479273,0.486010978993849
201801107113,2019-10-07 12:19:00,2019-10-07 12:29:00,1,3,1,2,1,2,1,2,1,99,99,NA,NA,NA,NA,NA,2,2,1,1,2,2,2,NA,NA,NA,NA,NA,2,2,2,2,2,1,2,1,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,NA,1,2,1,1,1,NA,NA,NA,2,3,2,2,5,1,3,3,4,3,2,4,2,3,4,2,1,1,2,2,2,1,2,2,2,2,2,3,2,3,2,2,3,5,1,1,2,3,2,1,1,1,1,6,12,NA,5,3,3,2,2,6,2,3,4,1,1,4,3.18111442360338,3.48919019061638
201801107246,2019-10-03 21:57:59,2019-10-03 22:06:00,1,3,2,2,2,2,1,2,1,NA,1,1,1,1,2,1,2,NA,NA,NA,NA,NA,0,2,2,2,2,2,2,2,2,2,2,1,3,3,99,NA,NA,1,1,1,1,1,1,1,1,NA,NA,5,1,1,2,NA,NA,NA,2,3,NA,1,3,3,1,2,4,4,1,5,3,5,3,3,1,2,5,2,1,99,2,2,99,99,1,99,2,1,1,3,2,2,1,3,5,1,1,3,1,2,1,1,1,1,6,12,NA,6,2,2,NA,2,3,3,1,5,1,2,1,3.33017664510625,3.60743747455678
201801107375,2019-10-06 15:49:00,2019-10-06 16:06:00,1,1,1,2,2,2,1,2,1,1,1,NA,1,1,1,1,2,1,1,1,1,1,5,NA,NA,NA,NA,NA,2,2,2,2,2,1,3,2,2,2,2,NA,1,1,1,1,1,1,1,3,1,NA,NA,1,2,2,2,2,NA,NA,NA,3,1,2,2,2,4,3,4,4,4,4,3,4,2,3,2,2,1,1,2,2,1,1,2,2,2,1,2,2,2,3,1,3,5,3,2,3,2,2,1,1,1,1,3,1,1,2,1,2,NA,2,2,3,3,3,1,1,2,0.727677977990703,0.760237807556853
201801107447,2019-10-07 23:50:00,2019-10-08 00:01:00,1,3,2,2,2,2,1,2,1,NA,1,1,1,1,1,2,2,NA,NA,NA,NA,NA,0,2,1,2,1,1,2,2,3,3,2,1,2,3,1,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,NA,NA,NA,1,2,NA,4,1,2,4,3,1,1,3,3,4,3,1,1,3,1,2,2,1,1,2,2,1,1,2,2,1,2,3,4,4,2,1,3,5,2,2,1,6,2,1,1,1,1,1,1,1,3,2,3,1,1,7,1,1,3,1,1,4,0.830932635662538,0.822858923674998
201801107668,2019-10-06 03:17:00,2019-10-06 03:36:59,1,3,1,2,1,1,1,1,1,2,1,NA,1,1,1,1,3,2,2,2,1,1,2,NA,NA,NA,NA,NA,2,2,2,3,2,1,2,2,1,2,2,NA,1,1,1,1,1,1,1,3,1,NA,NA,1,2,2,2,3,NA,NA,NA,1,2,2,2,5,5,4,5,5,3,5,5,4,5,4,5,2,1,1,2,2,2,2,1,1,2,1,1,4,1,3,1,3,5,2,2,3,2,2,2,2,1,1,1,1,2,5,2,2,NA,2,4,2,1,3,1,2,1,1.36126737320325,1.3211046490455
201801107722,2019-10-04 09:14:00,2019-10-04 09:24:00,1,3,1,2,2,2,1,2,2,1,1,NA,1,1,2,1,1,2,1,1,1,2,3,NA,NA,NA,NA,NA,2,2,2,3,2,1,2,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,2,1,1,2,1,NA,NA,NA,1,4,4,1,5,2,4,3,4,4,4,2,4,3,2,4,2,1,2,2,2,1,2,2,2,2,2,3,3,3,2,1,3,5,2,2,2,4,2,1,1,1,1,1,1,2,5,3,3,99,9,7,1,2,3,0,1,3,1.76486233771522,1.71407705959916
201801107852,2019-10-04 23:25:00,2019-10-04 23:40:00,1,3,1,1,2,1,1,1,1,2,3,NA,NA,NA,NA,NA,3,2,2,1,2,1,2,NA,NA,NA,NA,NA,3,3,1,3,1,3,1,2,3,3,2,NA,2,2,2,2,2,2,2,3,1,NA,NA,1,2,1,2,2,NA,NA,NA,4,1,1,3,3,5,3,4,3,2,4,4,4,3,4,1,2,2,2,1,1,1,1,2,2,1,2,4,2,4,2,1,3,5,3,1,2,3,2,1,1,1,1,1,1,1,5,2,4,1,1,7,1,1,2,1,2,4,1.08455387358611,1.05251425018892
201801107856,2019-10-05 00:43:59,2019-10-05 00:54:00,1,1,1,2,2,99,1,2,1,1,1,NA,1,1,2,1,2,1,1,1,1,1,5,NA,NA,NA,NA,NA,2,2,2,99,2,1,2,2,1,1,1,NA,1,1,1,1,1,1,99,3,1,NA,NA,1,99,2,2,3,NA,NA,NA,2,2,1,2,3,4,2,3,2,3,1,5,4,3,2,3,2,1,1,2,2,1,2,1,2,2,1,2,3,3,3,1,3,5,4,2,2,3,2,1,1,1,1,2,10,NA,6,3,2,NA,2,6,2,3,3,1,2,2,1.60223339865761,1.47764792325875
201801107887,2019-10-05 13:13:00,2019-10-05 13:26:00,1,1,2,1,2,1,1,2,1,NA,3,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,2,2,2,2,2,2,2,2,2,2,2,2,3,2,NA,NA,2,1,1,1,1,1,1,1,NA,NA,3,5,1,2,NA,NA,NA,2,8,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,1,1,1,1,2,2,1,2,4,1,4,2,1,3,5,4,1,2,3,2,1,1,1,1,1,1,1,4,2,1,NA,1,99,99,1,2,0,2,4,1.50115600365926,1.41221564480223
201801107972,2019-10-04 22:04:00,2019-10-04 22:11:00,1,3,1,2,2,2,1,2,1,1,1,NA,1,1,1,1,2,2,2,1,1,1,3,NA,NA,NA,NA,NA,2,2,2,2,2,1,2,1,1,1,1,NA,1,1,1,1,1,1,2,4,1,NA,NA,1,2,2,2,1,NA,NA,NA,2,2,2,2,5,2,4,3,2,2,2,4,1,4,4,5,2,1,1,2,2,1,2,1,1,1,1,1,4,1,2,1,3,5,2,2,1,6,2,1,1,1,1,1,7,NA,5,2,2,NA,2,7,1,1,5,1,1,1,0.478846415375212,0.479905296283639
201801108131,2019-10-05 22:03:00,2019-10-05 22:14:00,1,2,1,2,2,2,1,2,1,1,1,NA,1,1,2,2,2,2,1,1,1,1,4,NA,NA,NA,NA,NA,2,3,2,2,2,1,2,2,3,2,2,NA,1,1,1,1,2,1,2,3,1,NA,NA,1,2,3,3,3,NA,NA,NA,3,2,2,3,2,1,4,1,2,1,4,5,1,3,3,2,1,2,1,1,2,1,1,2,2,2,2,3,2,4,3,2,3,5,1,2,3,2,2,1,1,1,1,6,9,NA,6,3,1,NA,1,3,3,3,3,1,2,4,1.53385133178474,1.65858859875874
201801108141,2019-10-03 21:31:00,2019-10-04 22:15:00,1,3,2,2,2,2,1,2,1,NA,1,1,2,1,2,2,1,NA,NA,NA,NA,NA,0,2,1,1,1,1,2,2,2,2,2,1,2,3,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,NA,NA,NA,1,2,NA,2,1,1,2,3,5,2,3,4,2,4,4,2,2,3,4,2,99,99,99,99,99,99,99,99,2,1,2,3,3,3,1,3,5,4,2,1,5,2,1,1,3,1,1,1,2,5,3,3,1,1,2,3,3,3,1,2,2,1.6656705702157,1.6021684792848
201801108207,2019-10-04 01:20:59,2019-10-04 01:48:00,1,3,1,2,2,2,1,2,1,1,1,NA,1,1,1,1,2,1,1,1,1,1,5,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,3,1,2,2,NA,1,1,1,1,2,1,2,3,1,NA,NA,1,1,2,2,2,NA,NA,NA,4,2,2,1,3,2,4,5,4,1,4,3,3,3,2,3,1,2,2,1,1,1,1,2,2,2,2,2,2,3,1,1,3,5,2,2,3,2,2,1,1,1,1,1,1,99,5,2,4,1,1,2,3,3,4,1,2,4,2.46928506334383,2.5351310154916
201801108225,2019-10-05 18:49:59,2019-10-05 19:04:59,1,1,2,2,2,2,1,2,1,NA,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,0,1,1,1,1,1,2,2,2,2,2,1,2,1,1,NA,NA,2,1,1,1,2,1,1,1,NA,NA,4,2,1,99,NA,NA,NA,1,2,NA,1,2,2,1,2,5,5,5,3,1,99,2,4,2,4,1,2,1,2,2,2,1,2,1,2,1,1,1,3,3,2,1,3,5,4,2,2,3,2,1,1,1,1,5,12,NA,5,2,3,2,2,5,2,1,3,1,2,3,0.735022330754956,0.685009569595953
201801108274,2019-10-10 07:16:00,2019-10-10 07:34:00,1,1,2,2,2,2,1,2,1,NA,3,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,3,1,3,1,2,2,2,2,2,2,1,3,1,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,NA,NA,NA,1,2,NA,3,2,2,3,2,4,2,4,4,4,1,1,1,1,5,4,2,1,1,2,2,1,2,1,1,1,1,1,3,1,2,2,3,5,3,2,3,2,2,1,1,1,1,1,1,2,4,2,2,NA,2,9,1,1,5,0,1,1,0.596324349449733,0.530184751310527
201801108293,2019-10-12 22:35:59,2019-10-13 18:07:00,1,3,1,1,1,1,1,1,1,1,3,NA,NA,NA,NA,NA,2,2,1,2,1,1,3,NA,NA,NA,NA,NA,2,2,2,2,2,1,1,2,2,2,2,NA,2,2,2,2,2,2,2,3,1,NA,NA,1,2,3,2,2,NA,NA,NA,1,3,3,2,3,5,3,4,4,4,4,4,4,3,5,4,2,2,2,2,2,1,2,1,1,2,1,1,3,2,2,2,3,5,1,2,3,2,2,2,2,1,1,6,1,2,5,2,3,2,2,2,3,3,2,1,2,1,0.675669397661313,0.675579387685336
201801108320,2019-10-07 16:18:00,2019-10-07 16:24:00,1,3,1,2,1,2,1,2,1,1,3,NA,NA,NA,NA,NA,2,2,2,1,1,1,3,NA,NA,NA,NA,NA,3,2,2,2,2,2,2,2,1,2,2,NA,1,1,1,2,1,1,1,3,1,NA,NA,1,2,2,3,2,NA,NA,NA,2,2,2,1,3,2,3,4,4,3,3,4,1,4,3,1,2,1,1,2,2,2,2,99,2,2,1,2,4,3,2,2,3,5,2,1,1,6,2,1,1,1,1,1,1,2,4,2,3,2,2,6,2,1,3,1,1,2,0.309380068638757,0.333780404358929
201801108412,2019-10-07 15:04:59,2019-10-07 15:14:00,1,1,1,1,2,1,1,2,1,2,3,NA,NA,NA,NA,NA,2,2,2,1,1,2,2,NA,NA,NA,NA,NA,3,3,3,3,1,3,1,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,1,2,1,1,3,NA,NA,NA,4,3,3,3,5,4,3,5,2,2,3,4,3,1,3,3,1,99,99,99,99,99,99,99,99,3,99,99,99,99,99,1,3,5,3,1,3,2,2,1,1,1,1,3,9,NA,6,3,4,99,9,7,1,1,99,1,2,5,0.764518720930099,0.762197227519444
201801108582,2019-10-04 21:23:00,2019-10-04 21:32:00,1,1,2,1,1,1,1,1,2,NA,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,3,2,1,2,3,3,3,2,3,1,4,1,2,2,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,NA,NA,NA,1,3,NA,2,3,3,4,4,5,2,2,4,4,4,1,2,5,2,3,1,1,2,1,1,1,1,2,2,1,2,4,1,4,2,1,3,5,3,2,3,2,2,1,1,1,1,5,12,NA,6,2,1,NA,1,3,3,1,2,1,1,4,0.233070326623165,0.252209241042152
201801108733,2019-10-03 21:34:00,2019-10-03 21:43:59,1,3,2,1,1,2,1,1,1,NA,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,0,1,2,1,1,1,3,3,3,3,3,2,1,2,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,NA,NA,NA,3,8,3,2,4,3,2,5,2,3,3,5,1,4,5,5,5,3,3,1,1,2,2,2,1,1,2,2,1,2,3,1,4,2,1,3,5,1,1,2,3,2,4,4,1,1,2,12,NA,6,3,3,1,1,6,2,1,2,1,2,3,2.33918236484689,2.52819670075563
201801108828,2019-10-08 04:28:00,2019-10-08 04:38:00,1,1,2,1,1,1,2,1,2,NA,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,3,3,1,3,1,3,3,3,3,3,4,1,2,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,1,3,NA,4,4,1,4,4,1,1,3,1,4,5,4,5,4,3,3,1,1,1,2,2,1,1,2,2,1,2,4,2,4,2,1,3,5,4,2,1,5,2,1,1,1,1,1,2,2,5,2,1,NA,1,99,99,1,2,1,2,4,1.39065535334498,1.39421510159887
201801108859,2019-10-05 01:35:59,2019-10-05 01:45:00,1,2,1,2,2,2,1,2,1,1,3,NA,NA,NA,NA,NA,2,1,1,1,1,1,5,NA,NA,NA,NA,NA,2,2,2,2,2,1,2,1,1,1,2,NA,1,1,1,1,1,1,1,3,1,NA,NA,1,2,2,2,99,NA,NA,NA,3,3,2,2,2,5,4,1,2,3,1,1,5,2,5,5,2,1,1,2,2,1,2,1,2,1,1,1,4,1,2,1,3,5,4,2,1,6,2,1,1,1,1,3,1,2,4,2,3,2,2,9,1,1,4,NA,1,1,0.434257933130145,0.423670577689156
201801108879,2019-10-05 12:38:00,2019-10-05 12:54:00,1,2,1,99,2,99,99,2,99,1,3,NA,NA,NA,NA,NA,2,1,2,1,2,2,2,NA,NA,NA,NA,NA,3,2,3,3,3,2,1,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,1,2,2,3,3,NA,NA,NA,2,2,3,2,4,2,3,4,4,4,4,3,2,3,2,2,1,2,2,1,1,1,1,2,2,1,2,2,1,4,2,1,3,5,4,2,1,5,2,1,1,1,1,2,5,NA,6,3,3,1,1,6,2,1,3,1,2,4,1.67753004812896,1.59995544385441
201801109000,2019-10-03 21:05:59,2019-10-03 21:12:00,1,3,1,2,2,2,1,2,1,1,1,NA,1,1,1,2,2,2,1,1,1,1,4,NA,NA,NA,NA,NA,2,2,2,2,2,1,2,1,1,1,1,NA,1,1,1,1,1,1,1,3,1,NA,NA,1,2,2,2,3,NA,NA,NA,2,2,2,2,4,1,2,3,2,4,5,3,2,3,1,4,2,1,1,2,2,1,1,2,2,1,1,1,4,2,2,1,3,5,2,2,3,2,2,1,1,1,1,1,12,NA,6,2,2,NA,2,4,2,1,4,1,2,1,0.616966255534874,0.605139956784516
201801109260,2019-10-05 11:55:00,2019-10-05 12:04:00,1,3,1,2,1,2,1,2,1,1,1,NA,1,1,1,1,2,2,2,1,1,1,3,NA,NA,NA,NA,NA,2,2,2,2,2,1,2,1,1,1,1,NA,2,1,1,1,2,2,2,1,3,NA,NA,2,1,2,2,2,NA,NA,NA,2,1,1,2,4,1,2,4,3,2,4,3,5,4,2,2,2,1,1,2,2,1,1,2,2,2,1,1,4,3,2,1,3,5,1,1,3,2,2,1,1,1,1,1,1,1,2,1,4,2,2,6,2,3,3,1,1,2,1.58043793102144,1.56734935690132
